sin;5,062500e-01;2,919293e+01;6,997374e+04
square;5,062500e-01;2,919293e+01;1,288157e+05
saw;5,062500e-01;2,919293e+01;7,107893e+04
sin;5,062500e-01;4,378939e+01;7,530243e+04
square;5,062500e-01;4,378939e+01;4,423108e+05
saw;5,062500e-01;4,378939e+01;3,237009e+05
sin;7,593750e-01;1,000000e-01;1,016007e+03
square;7,593750e-01;1,000000e-01;1,674805e+02
saw;7,593750e-01;1,000000e-01;1,847645e+03
sin;7,593750e-01;1,500000e-01;8,709100e+02
square;7,593750e-01;1,500000e-01;1,292958e+02
saw;7,593750e-01;1,500000e-01;1,535819e+03
sin;7,593750e-01;2,250000e-01;6,713992e+02
square;7,593750e-01;2,250000e-01;1,013403e+02
saw;7,593750e-01;2,250000e-01;1,271711e+03
sin;7,593750e-01;3,375000e-01;8,985979e+01
square;7,593750e-01;3,375000e-01;8,100426e+01
saw;7,593750e-01;3,375000e-01;1,001143e+03
sin;7,593750e-01;5,062500e-01;5,214855e+01
square;7,593750e-01;5,062500e-01;6,729256e+01
saw;7,593750e-01;5,062500e-01;7,616173e+02
sin;7,593750e-01;7,593750e-01;3,295930e+01
square;7,593750e-01;7,593750e-01;5,627310e+01
saw;7,593750e-01;7,593750e-01;4,506197e+02
sin;7,593750e-01;1,139063e+00;2,161748e+01
square;7,593750e-01;1,139063e+00;4,863731e+01
saw;7,593750e-01;1,139063e+00;1,892401e+02
sin;7,593750e-01;1,708594e+00;1,465922e+01
square;7,593750e-01;1,708594e+00;4,304734e+01
saw;7,593750e-01;1,708594e+00;1,726598e+02
sin;7,593750e-01;2,562891e+00;1,031194e+01
square;7,593750e-01;2,562891e+00;3,791292e+01
saw;7,593750e-01;2,562891e+00;1,735206e+02
sin;7,593750e-01;3,844336e+00;7,357973e+00
square;7,593750e-01;3,844336e+00;3,388019e+01
saw;7,593750e-01;3,844336e+00;1,741509e+02
sin;7,593750e-01;5,766504e+00;6,600620e+00
square;7,593750e-01;5,766504e+00;1,082044e+04
saw;7,593750e-01;5,766504e+00;5,251913e+02
sin;7,593750e-01;8,649756e+00;1,215950e+04
square;7,593750e-01;8,649756e+00;1,806039e+04
saw;7,593750e-01;8,649756e+00;3,061431e+04
sin;7,593750e-01;1,297463e+01;1,785518e+04
square;7,593750e-01;1,297463e+01;6,717918e+04
saw;7,593750e-01;1,297463e+01;4,781411e+04
sin;7,593750e-01;1,946195e+01;3,549586e+04
square;7,593750e-01;1,946195e+01;2,727855e+04
saw;7,593750e-01;1,946195e+01;4,711028e+04
sin;7,593750e-01;2,919293e+01;8,628190e+03
square;7,593750e-01;2,919293e+01;5,808454e+04
saw;7,593750e-01;2,919293e+01;8,617072e+04
sin;7,593750e-01;4,378939e+01;2,490672e+04
square;7,593750e-01;4,378939e+01;4,869505e+04
saw;7,593750e-01;4,378939e+01;2,108063e+04
sin;1,139063e+00;1,000000e-01;2,989830e+03
square;1,139063e+00;1,000000e-01;4,111540e+03
saw;1,139063e+00;1,000000e-01;3,569599e+03
sin;1,139063e+00;1,500000e-01;2,688321e+03
square;1,139063e+00;1,500000e-01;3,944995e+03
saw;1,139063e+00;1,500000e-01;3,690390e+03
sin;1,139063e+00;2,250000e-01;2,341356e+03
square;1,139063e+00;2,250000e-01;3,608580e+03
saw;1,139063e+00;2,250000e-01;3,858230e+03
sin;1,139063e+00;3,375000e-01;5,770899e+02
square;1,139063e+00;3,375000e-01;3,152628e+03
saw;1,139063e+00;3,375000e-01;3,928570e+03
sin;1,139063e+00;5,062500e-01;3,751117e+02
square;1,139063e+00;5,062500e-01;8,120187e+02
saw;1,139063e+00;5,062500e-01;3,994501e+03
sin;1,139063e+00;7,593750e-01;2,217769e+01
square;1,139063e+00;7,593750e-01;8,070711e+02
saw;1,139063e+00;7,593750e-01;4,039268e+03
sin;1,139063e+00;1,139063e+00;1,205780e+01
square;1,139063e+00;1,139063e+00;8,049412e+02
saw;1,139063e+00;1,139063e+00;4,082572e+03
sin;1,139063e+00;1,708594e+00;7,761804e+00
square;1,139063e+00;1,708594e+00;8,017616e+02
saw;1,139063e+00;1,708594e+00;4,114600e+03
sin;1,139063e+00;2,562891e+00;6,118950e+00
square;1,139063e+00;2,562891e+00;8,039265e+02
saw;1,139063e+00;2,562891e+00;4,140814e+03
sin;1,139063e+00;3,844336e+00;1,828634e+01
square;1,139063e+00;3,844336e+00;5,477288e+03
saw;1,139063e+00;3,844336e+00;4,167341e+03
sin;1,139063e+00;5,766504e+00;3,713133e+03
square;1,139063e+00;5,766504e+00;4,671726e+03
saw;1,139063e+00;5,766504e+00;7,114810e+03
sin;1,139063e+00;8,649756e+00;9,063443e+03
square;1,139063e+00;8,649756e+00;1,807143e+04
saw;1,139063e+00;8,649756e+00;1,190743e+04
sin;1,139063e+00;1,297463e+01;2,371054e+04
square;1,139063e+00;1,297463e+01;2,676379e+04
saw;1,139063e+00;1,297463e+01;8,733160e+03
sin;1,139063e+00;1,946195e+01;3,677296e+04
square;1,139063e+00;1,946195e+01;3,975786e+04
saw;1,139063e+00;1,946195e+01;1,491131e+04
sin;1,139063e+00;2,919293e+01;4,389416e+04
square;1,139063e+00;2,919293e+01;6,049825e+04
saw;1,139063e+00;2,919293e+01;2,785479e+04
sin;1,139063e+00;4,378939e+01;8,640428e+04
square;1,139063e+00;4,378939e+01;9,474742e+04
saw;1,139063e+00;4,378939e+01;5,175861e+04
sin;1,708594e+00;1,000000e-01;2,827466e+03
square;1,708594e+00;1,000000e-01;4,461641e+03
saw;1,708594e+00;1,000000e-01;3,906482e+03
sin;1,708594e+00;1,500000e-01;2,652922e+03
square;1,708594e+00;1,500000e-01;4,444002e+03
saw;1,708594e+00;1,500000e-01;3,981705e+03
sin;1,708594e+00;2,250000e-01;2,487820e+03
square;1,708594e+00;2,250000e-01;4,363639e+03
saw;1,708594e+00;2,250000e-01;4,043423e+03
sin;1,708594e+00;3,375000e-01;2,284415e+03
square;1,708594e+00;3,375000e-01;4,178554e+03
saw;1,708594e+00;3,375000e-01;4,092426e+03
sin;1,708594e+00;5,062500e-01;2,043865e+03
square;1,708594e+00;5,062500e-01;3,899759e+03
saw;1,708594e+00;5,062500e-01;4,133118e+03
sin;1,708594e+00;7,593750e-01;3,665189e+02
square;1,708594e+00;7,593750e-01;2,612437e+03
saw;1,708594e+00;7,593750e-01;4,167277e+03
sin;1,708594e+00;1,139063e+00;1,467858e+02
square;1,708594e+00;1,139063e+00;8,067250e+02
saw;1,708594e+00;1,139063e+00;4,192677e+03
sin;1,708594e+00;1,708594e+00;5,302967e+00
square;1,708594e+00;1,708594e+00;8,049262e+02
saw;1,708594e+00;1,708594e+00;4,218064e+03
sin;1,708594e+00;2,562891e+00;6,385446e+00
square;1,708594e+00;2,562891e+00;7,617929e+02
saw;1,708594e+00;2,562891e+00;4,240060e+03
sin;1,708594e+00;3,844336e+00;2,251567e+03
square;1,708594e+00;3,844336e+00;5,202151e+03
saw;1,708594e+00;3,844336e+00;7,462010e+03
sin;1,708594e+00;5,766504e+00;3,502902e+03
square;1,708594e+00;5,766504e+00;7,895716e+03
saw;1,708594e+00;5,766504e+00;1,144237e+04
sin;1,708594e+00;8,649756e+00;4,577561e+03
square;1,708594e+00;8,649756e+00;8,901412e+03
saw;1,708594e+00;8,649756e+00;2,432547e+04
sin;1,708594e+00;1,297463e+01;5,364002e+03
square;1,708594e+00;1,297463e+01;1,570692e+04
saw;1,708594e+00;1,297463e+01;6,081784e+03
sin;1,708594e+00;1,946195e+01;9,325117e+03
square;1,708594e+00;1,946195e+01;2,203415e+04
saw;1,708594e+00;1,946195e+01;1,627504e+04
sin;1,708594e+00;2,919293e+01;2,853101e+04
square;1,708594e+00;2,919293e+01;3,208751e+04
saw;1,708594e+00;2,919293e+01;9,643872e+03
sin;1,708594e+00;4,378939e+01;1,261826e+05
square;1,708594e+00;4,378939e+01;4,820492e+04
saw;1,708594e+00;4,378939e+01;1,660002e+04
sin;2,562891e+00;1,000000e-01;2,683258e+03
square;2,562891e+00;1,000000e-01;2,889009e+03
saw;2,562891e+00;1,000000e-01;4,061177e+03
sin;2,562891e+00;1,500000e-01;2,587854e+03
square;2,562891e+00;1,500000e-01;2,889009e+03
saw;2,562891e+00;1,500000e-01;4,111997e+03
sin;2,562891e+00;2,250000e-01;2,488380e+03
square;2,562891e+00;2,250000e-01;2,889009e+03
saw;2,562891e+00;2,250000e-01;4,154678e+03
sin;2,562891e+00;3,375000e-01;2,427477e+03
square;2,562891e+00;3,375000e-01;2,889009e+03
saw;2,562891e+00;3,375000e-01;4,187702e+03
sin;2,562891e+00;5,062500e-01;2,255772e+03
square;2,562891e+00;5,062500e-01;2,889009e+03
saw;2,562891e+00;5,062500e-01;4,218556e+03
sin;2,562891e+00;7,593750e-01;2,022995e+03
square;2,562891e+00;7,593750e-01;2,889009e+03
saw;2,562891e+00;7,593750e-01;4,239833e+03
sin;2,562891e+00;1,139063e+00;1,765626e+03
square;2,562891e+00;1,139063e+00;2,889009e+03
saw;2,562891e+00;1,139063e+00;4,256723e+03
sin;2,562891e+00;1,708594e+00;1,361105e+03
square;2,562891e+00;1,708594e+00;2,889009e+03
saw;2,562891e+00;1,708594e+00;4,278270e+03
sin;2,562891e+00;2,562891e+00;1,855984e+03
square;2,562891e+00;2,562891e+00;2,889009e+03
saw;2,562891e+00;2,562891e+00;6,404873e+03
sin;2,562891e+00;3,844336e+00;1,891688e+03
square;2,562891e+00;3,844336e+00;2,889009e+03
saw;2,562891e+00;3,844336e+00;4,334532e+03
sin;2,562891e+00;5,766504e+00;4,224839e+03
square;2,562891e+00;5,766504e+00;2,889009e+03
saw;2,562891e+00;5,766504e+00;4,498810e+03
sin;2,562891e+00;8,649756e+00;5,307297e+03
square;2,562891e+00;8,649756e+00;2,889009e+03
saw;2,562891e+00;8,649756e+00;1,104959e+04
sin;2,562891e+00;1,297463e+01;1,417851e+04
square;2,562891e+00;1,297463e+01;2,889009e+03
saw;2,562891e+00;1,297463e+01;1,744021e+04
sin;2,562891e+00;1,946195e+01;4,217704e+04
square;2,562891e+00;1,946195e+01;2,889009e+03
saw;2,562891e+00;1,946195e+01;3,173844e+04
sin;2,562891e+00;2,919293e+01;4,829351e+04
square;2,562891e+00;2,919293e+01;2,889009e+03
saw;2,562891e+00;2,919293e+01;8,454189e+04
sin;2,562891e+00;4,378939e+01;1,171304e+05
square;2,562891e+00;4,378939e+01;2,889009e+03
saw;2,562891e+00;4,378939e+01;5,752782e+04
sin;3,844336e+00;1,000000e-01;2,591804e+03
square;3,844336e+00;1,000000e-01;2,889009e+03
saw;3,844336e+00;1,000000e-01;4,159461e+03
sin;3,844336e+00;1,500000e-01;2,536504e+03
square;3,844336e+00;1,500000e-01;2,889009e+03
saw;3,844336e+00;1,500000e-01;4,194523e+03
sin;3,844336e+00;2,250000e-01;2,462098e+03
square;3,844336e+00;2,250000e-01;2,889009e+03
saw;3,844336e+00;2,250000e-01;4,220679e+03
sin;3,844336e+00;3,375000e-01;2,397422e+03
square;3,844336e+00;3,375000e-01;2,889009e+03
saw;3,844336e+00;3,375000e-01;4,244195e+03
sin;3,844336e+00;5,062500e-01;2,332368e+03
square;3,844336e+00;5,062500e-01;2,889009e+03
saw;3,844336e+00;5,062500e-01;4,262696e+03
sin;3,844336e+00;7,593750e-01;2,170222e+03
square;3,844336e+00;7,593750e-01;2,889009e+03
saw;3,844336e+00;7,593750e-01;4,275440e+03
sin;3,844336e+00;1,139063e+00;2,051004e+03
square;3,844336e+00;1,139063e+00;2,889009e+03
saw;3,844336e+00;1,139063e+00;4,280749e+03
sin;3,844336e+00;1,708594e+00;1,814810e+03
square;3,844336e+00;1,708594e+00;2,889009e+03
saw;3,844336e+00;1,708594e+00;4,289903e+03
sin;3,844336e+00;2,562891e+00;1,617057e+03
square;3,844336e+00;2,562891e+00;2,889009e+03
saw;3,844336e+00;2,562891e+00;8,866319e+03
sin;3,844336e+00;3,844336e+00;1,057039e+03
square;3,844336e+00;3,844336e+00;2,889009e+03
saw;3,844336e+00;3,844336e+00;2,497503e+03
sin;3,844336e+00;5,766504e+00;3,548033e+03
square;3,844336e+00;5,766504e+00;2,889009e+03
saw;3,844336e+00;5,766504e+00;6,137913e+03
sin;3,844336e+00;8,649756e+00;1,592704e+04
square;3,844336e+00;8,649756e+00;2,889009e+03
saw;3,844336e+00;8,649756e+00;1,452260e+04
sin;3,844336e+00;1,297463e+01;1,244711e+04
square;3,844336e+00;1,297463e+01;2,889009e+03
saw;3,844336e+00;1,297463e+01;1,720302e+04
sin;3,844336e+00;1,946195e+01;3,337390e+04
square;3,844336e+00;1,946195e+01;2,889009e+03
saw;3,844336e+00;1,946195e+01;3,921693e+04
sin;3,844336e+00;2,919293e+01;9,382547e+03
square;3,844336e+00;2,919293e+01;2,889009e+03
saw;3,844336e+00;2,919293e+01;1,122112e+03
sin;3,844336e+00;4,378939e+01;4,255585e+04
square;3,844336e+00;4,378939e+01;2,889009e+03
saw;3,844336e+00;4,378939e+01;1,410583e+03
sin;5,766504e+00;1,000000e-01;2,529683e+03
square;5,766504e+00;1,000000e-01;2,889009e+03
saw;5,766504e+00;1,000000e-01;4,213807e+03
sin;5,766504e+00;1,500000e-01;2,495702e+03
square;5,766504e+00;1,500000e-01;2,889009e+03
saw;5,766504e+00;1,500000e-01;4,242097e+03
sin;5,766504e+00;2,250000e-01;2,470469e+03
square;5,766504e+00;2,250000e-01;2,889009e+03
saw;5,766504e+00;2,250000e-01;4,262691e+03
sin;5,766504e+00;3,375000e-01;2,403584e+03
square;5,766504e+00;3,375000e-01;2,889009e+03
saw;5,766504e+00;3,375000e-01;4,270165e+03
sin;5,766504e+00;5,062500e-01;2,342628e+03
square;5,766504e+00;5,062500e-01;2,889009e+03
saw;5,766504e+00;5,062500e-01;4,274643e+03
sin;5,766504e+00;7,593750e-01;2,267685e+03
square;5,766504e+00;7,593750e-01;2,889009e+03
saw;5,766504e+00;7,593750e-01;4,296632e+03
sin;5,766504e+00;1,139063e+00;2,248447e+03
square;5,766504e+00;1,139063e+00;2,889009e+03
saw;5,766504e+00;1,139063e+00;1,269674e+03
sin;5,766504e+00;1,708594e+00;2,120713e+03
square;5,766504e+00;1,708594e+00;2,889009e+03
saw;5,766504e+00;1,708594e+00;7,262721e+03
sin;5,766504e+00;2,562891e+00;1,582363e+03
square;5,766504e+00;2,562891e+00;2,889009e+03
saw;5,766504e+00;2,562891e+00;1,119515e+03
sin;5,766504e+00;3,844336e+00;1,310261e+03
square;5,766504e+00;3,844336e+00;2,889009e+03
saw;5,766504e+00;3,844336e+00;2,763893e+03
sin;5,766504e+00;5,766504e+00;9,091120e+03
square;5,766504e+00;5,766504e+00;2,889009e+03
saw;5,766504e+00;5,766504e+00;7,815178e+03
sin;5,766504e+00;8,649756e+00;6,224511e+03
square;5,766504e+00;8,649756e+00;2,889009e+03
saw;5,766504e+00;8,649756e+00;1,194365e+04
sin;5,766504e+00;1,297463e+01;6,969937e+03
square;5,766504e+00;1,297463e+01;2,889009e+03
saw;5,766504e+00;1,297463e+01;1,878432e+04
sin;5,766504e+00;1,946195e+01;1,050988e+04
square;5,766504e+00;1,946195e+01;2,889009e+03
saw;5,766504e+00;1,946195e+01;6,751647e+03
sin;5,766504e+00;2,919293e+01;2,943301e+03
square;5,766504e+00;2,919293e+01;2,889009e+03
saw;5,766504e+00;2,919293e+01;1,429747e+03
