  -2.6917860e+00  -1.2909771e+00  -2.4464438e-01   9.8457027e-01  -1.2704499e+00  -1.3493385e+00  -1.6663105e+00
  -1.6663105e+00  -2.6917860e+00  -1.2909771e+00  -4.4880614e-02   9.8457027e-01  -1.2704499e+00  -5.4420241e-02
  -5.4420241e-02  -1.6663105e+00  -2.6917860e+00  -7.9894452e-01  -4.4880614e-02   9.8457027e-01  -5.1465175e-01
  -5.1465175e-01  -5.4420241e-02  -1.6663105e+00  -7.6517243e-01  -7.9894452e-01  -4.4880614e-02  -1.4754358e+00
  -1.4754358e+00  -5.1465175e-01  -5.4420241e-02   8.6173490e-01  -7.6517243e-01  -7.9894452e-01  -7.3826027e-01
  -7.3826027e-01  -1.4754358e+00  -5.1465175e-01  -5.6225124e-02   8.6173490e-01  -7.6517243e-01   2.8652830e-01
   2.8652830e-01  -7.3826027e-01  -1.4754358e+00   5.1347817e-01  -5.6225124e-02   8.6173490e-01   5.8865596e-01
   5.8865596e-01   2.8652830e-01  -7.3826027e-01   3.9668087e-01   5.1347817e-01  -5.6225124e-02   9.9227264e-01
   9.9227264e-01   5.8865596e-01   2.8652830e-01   7.5621897e-01   3.9668087e-01   5.1347817e-01   1.4002657e+00
   1.4002657e+00   9.9227264e-01   5.8865596e-01   4.0048602e-01   7.5621897e-01   3.9668087e-01   1.5966923e+00
   1.5966923e+00   1.4002657e+00   9.9227264e-01  -1.3413807e+00   4.0048602e-01   7.5621897e-01   9.8267567e-02
   9.8267567e-02   1.5966923e+00   1.4002657e+00   3.7504102e-01  -1.3413807e+00   4.0048602e-01  -7.8525999e-01
  -7.8525999e-01   9.8267567e-02   1.5966923e+00   1.1251618e+00   3.7504102e-01  -1.3413807e+00   6.5036389e-01
   6.5036389e-01  -7.8525999e-01   9.8267567e-02   7.2864159e-01   1.1251618e+00   3.7504102e-01   1.8429135e+00
   1.8429135e+00   6.5036389e-01  -7.8525999e-01  -2.3774543e+00   7.2864159e-01   1.1251618e+00  -2.3479563e-01
  -2.3479563e-01   1.8429135e+00   6.5036389e-01  -2.7378242e-01  -2.3774543e+00   7.2864159e-01  -2.2590878e+00
  -2.2590878e+00  -2.3479563e-01   1.8429135e+00  -3.2293992e-01  -2.7378242e-01  -2.3774543e+00  -1.7702136e+00
  -1.7702136e+00  -2.2590878e+00  -2.3479563e-01   3.1798792e-01  -3.2293992e-01  -2.7378242e-01  -8.2619150e-01
  -8.2619150e-01  -1.7702136e+00  -2.2590878e+00  -5.1117221e-01   3.1798792e-01  -3.2293992e-01  -4.8711207e-01
  -4.8711207e-01  -8.2619150e-01  -1.7702136e+00  -2.0413453e-03  -5.1117221e-01   3.1798792e-01  -5.9137789e-01
  -5.9137789e-01  -4.8711207e-01  -8.2619150e-01   1.6065110e+00  -2.0413453e-03  -5.1117221e-01   9.0376396e-01
   9.0376396e-01  -5.9137789e-01  -4.8711207e-01   8.4764863e-01   1.6065110e+00  -2.0413453e-03   2.4101104e+00
   2.4101104e+00   9.0376396e-01  -5.9137789e-01   2.6810081e-01   8.4764863e-01   1.6065110e+00   2.1738334e+00
   2.1738334e+00   2.4101104e+00   9.0376396e-01  -9.2348909e-01   2.6810081e-01   8.4764863e-01   5.6079536e-01
   5.6079536e-01   2.1738334e+00   2.4101104e+00  -7.0499388e-02  -9.2348909e-01   2.6810081e-01  -5.9402039e-01
  -5.9402039e-01   5.6079536e-01   2.1738334e+00   1.4789135e-01  -7.0499388e-02  -9.2348909e-01  -3.4152728e-01
  -3.4152728e-01  -5.9402039e-01   5.6079536e-01  -5.5709364e-01   1.4789135e-01  -7.0499388e-02  -4.5501561e-01
  -4.5501561e-01  -3.4152728e-01  -5.9402039e-01  -3.3670570e-01  -5.5709364e-01   1.4789135e-01  -9.0194846e-01
  -9.0194846e-01  -4.5501561e-01  -3.4152728e-01   4.1522746e-01  -3.3670570e-01  -5.5709364e-01  -4.2875250e-01
  -4.2875250e-01  -9.0194846e-01  -4.5501561e-01   1.5578135e+00   4.1522746e-01  -3.3670570e-01   1.3135421e+00
   1.3135421e+00  -4.2875250e-01  -9.0194846e-01  -2.4442989e+00   1.5578135e+00   4.1522746e-01   1.0780197e-01
   1.0780197e-01   1.3135421e+00  -4.2875250e-01  -1.0981954e+00  -2.4442989e+00   1.5578135e+00  -2.6771057e+00
  -2.6771057e+00   1.0780197e-01   1.3135421e+00   1.1226479e+00  -1.0981954e+00  -2.4442989e+00  -1.5642228e+00
  -1.5642228e+00  -2.6771057e+00   1.0780197e-01   5.8166726e-01   1.1226479e+00  -1.0981954e+00   5.9096038e-01
   5.9096038e-01  -1.5642228e+00  -2.6771057e+00  -2.7135430e-01   5.8166726e-01   1.1226479e+00   7.1741032e-01
   7.1741032e-01   5.9096038e-01  -1.5642228e+00   4.1419131e-01  -2.7135430e-01   5.8166726e-01   4.7744033e-01
   4.7744033e-01   7.1741032e-01   5.9096038e-01  -9.7781423e-01   4.1419131e-01  -2.7135430e-01  -2.2341799e-01
  -2.2341799e-01   4.7744033e-01   7.1741032e-01  -1.0214662e+00  -9.7781423e-01   4.1419131e-01  -1.6615002e+00
  -1.6615002e+00  -2.2341799e-01   4.7744033e-01   3.1768798e-01  -1.0214662e+00  -9.7781423e-01  -1.4760259e+00
  -1.4760259e+00  -1.6615002e+00  -2.2341799e-01   1.5161078e+00   3.1768798e-01  -1.0214662e+00   6.5999383e-01
   6.5999383e-01  -1.4760259e+00  -1.6615002e+00   7.4943245e-01   1.5161078e+00   3.1768798e-01   2.2072352e+00
   2.2072352e+00   6.5999383e-01  -1.4760259e+00  -5.0770039e-01   7.4943245e-01   1.5161078e+00   1.4115333e+00
   1.4115333e+00   2.2072352e+00   6.5999383e-01   8.8529945e-01  -5.0770039e-01   7.4943245e-01   9.2899940e-01
   9.2899940e-01   1.4115333e+00   2.2072352e+00  -2.4809355e-01   8.8529945e-01  -5.0770039e-01   8.8168063e-01
   8.8168063e-01   9.2899940e-01   1.4115333e+00  -7.2624900e-01  -2.4809355e-01   8.8529945e-01  -2.8449015e-01
  -2.8449015e-01   8.8168063e-01   9.2899940e-01  -4.4504030e-01  -7.2624900e-01  -2.4809355e-01  -1.1213479e+00
  -1.1213479e+00  -2.8449015e-01   8.8168063e-01  -6.1291112e-01  -4.4504030e-01  -7.2624900e-01  -1.4277914e+00
  -1.4277914e+00  -1.1213479e+00  -2.8449015e-01  -2.0914408e-01  -6.1291112e-01  -4.4504030e-01  -1.3490556e+00
  -1.3490556e+00  -1.4277914e+00  -1.1213479e+00   5.6214783e-01  -2.0914408e-01  -6.1291112e-01  -3.9869291e-01
  -3.9869291e-01  -1.3490556e+00  -1.4277914e+00  -1.0639229e+00   5.6214783e-01  -2.0914408e-01  -5.0846247e-01
  -5.0846247e-01  -3.9869291e-01  -1.3490556e+00   3.5158895e-01  -1.0639229e+00   5.6214783e-01  -7.7848583e-01
  -7.7848583e-01  -5.0846247e-01  -3.9869291e-01   1.1329999e+00   3.5158895e-01  -1.0639229e+00   6.9301948e-01
   6.9301948e-01  -7.7848583e-01  -5.0846247e-01   1.4999425e-01   1.1329999e+00   3.5158895e-01   1.4311306e+00
   1.4311306e+00   6.9301948e-01  -7.7848583e-01   7.0314405e-01   1.4999425e-01   1.1329999e+00   1.4275031e+00
   1.4275031e+00   1.4311306e+00   6.9301948e-01  -5.2411585e-02   7.0314405e-01   1.4999425e-01   1.1862534e+00
   1.1862534e+00   1.4275031e+00   1.4311306e+00   2.0184961e+00  -5.2411585e-02   7.0314405e-01   2.0687527e+00
   2.0687527e+00   1.1862534e+00   1.4275031e+00   9.2415940e-01   2.0184961e+00  -5.2411585e-02   3.2964220e+00
   3.2964220e+00   2.0687527e+00   1.1862534e+00  -1.8141147e+00   9.2415940e-01   2.0184961e+00   1.0774509e+00
   1.0774509e+00   3.2964220e+00   2.0687527e+00   3.4973320e-02  -1.8141147e+00   9.2415940e-01  -9.6767393e-01
  -9.6767393e-01   1.0774509e+00   3.2964220e+00  -1.8078621e+00   3.4973320e-02  -1.8141147e+00  -2.0190145e+00
  -2.0190145e+00  -9.6767393e-01   1.0774509e+00   1.0281925e+00  -1.8078621e+00   3.4973320e-02  -1.6397350e+00
  -1.6397350e+00  -2.0190145e+00  -9.6767393e-01   3.9460031e-01   1.0281925e+00  -1.8078621e+00   2.5676153e-01
   2.5676153e-01  -1.6397350e+00  -2.0190145e+00   6.3940564e-01   3.9460031e-01   1.0281925e+00   1.0837565e+00
   1.0837565e+00   2.5676153e-01  -1.6397350e+00   8.7421289e-01   6.3940564e-01   3.9460031e-01   1.7408905e+00
   1.7408905e+00   1.0837565e+00   2.5676153e-01   1.7524017e+00   8.7421289e-01   6.3940564e-01   2.9008645e+00
   2.9008645e+00   1.7408905e+00   1.0837565e+00  -3.2005083e-01   1.7524017e+00   8.7421289e-01   2.6035057e+00
   2.6035057e+00   2.9008645e+00   1.7408905e+00  -1.3741381e-01  -3.2005083e-01   1.7524017e+00   9.4498257e-01
   9.4498257e-01   2.6035057e+00   2.9008645e+00   6.1576963e-01  -1.3741381e-01  -3.2005083e-01   6.8479626e-01
   6.8479626e-01   9.4498257e-01   2.6035057e+00   9.7789407e-01   6.1576963e-01  -1.3741381e-01   1.5198722e+00
   1.5198722e+00   6.8479626e-01   9.4498257e-01  -1.1153477e+00   9.7789407e-01   6.1576963e-01   7.1548657e-01
   7.1548657e-01   1.5198722e+00   6.8479626e-01  -5.5002145e-01  -1.1153477e+00   9.7789407e-01  -9.4675919e-01
  -9.4675919e-01   7.1548657e-01   1.5198722e+00   3.9884853e-02  -5.5002145e-01  -1.1153477e+00  -1.0045508e+00
  -1.0045508e+00  -9.4675919e-01   7.1548657e-01  -2.4828425e+00   3.9884853e-02  -5.5002145e-01  -2.3544797e+00
  -2.3544797e+00  -1.0045508e+00  -9.4675919e-01   1.1586547e+00  -2.4828425e+00   3.9884853e-02  -2.2432531e+00
  -2.2432531e+00  -2.3544797e+00  -1.0045508e+00  -1.0262795e+00   1.1586547e+00  -2.4828425e+00  -1.0545403e+00
  -1.0545403e+00  -2.2432531e+00  -2.3544797e+00   1.1534870e+00  -1.0262795e+00   1.1586547e+00  -2.8621401e-01
  -2.8621401e-01  -1.0545403e+00  -2.2432531e+00  -7.8645661e-01   1.1534870e+00  -1.0262795e+00   1.6005540e-01
   1.6005540e-01  -2.8621401e-01  -1.0545403e+00   6.3480859e-01  -7.8645661e-01   1.1534870e+00   3.2012208e-02
   3.2012208e-02   1.6005540e-01  -2.8621401e-01   8.2040976e-01   6.3480859e-01  -7.8645661e-01   1.0810952e+00
   1.0810952e+00   3.2012208e-02   1.6005540e-01  -1.7602651e-01   8.2040976e-01   6.3480859e-01   1.1120527e+00
   1.1120527e+00   1.0810952e+00   3.2012208e-02   5.6247387e-01  -1.7602651e-01   8.2040976e-01   8.5705736e-01
   8.5705736e-01   1.1120527e+00   1.0810952e+00  -1.2744288e-01   5.6247387e-01  -1.7602651e-01   7.1921682e-01
   7.1921682e-01   8.5705736e-01   1.1120527e+00   5.5417156e-01  -1.2744288e-01   5.6247387e-01   6.8031226e-01
   6.8031226e-01   7.1921682e-01   8.5705736e-01  -1.0973443e+00   5.5417156e-01  -1.2744288e-01  -8.9093247e-02
  -8.9093247e-02   6.8031226e-01   7.1921682e-01  -7.3130140e-01  -1.0973443e+00   5.5417156e-01  -1.4684075e+00
  -1.4684075e+00  -8.9093247e-02   6.8031226e-01   1.4047319e+00  -7.3130140e-01  -1.0973443e+00  -3.3835932e-01
  -3.3835932e-01  -1.4684075e+00  -8.9093247e-02  -6.2021421e-01   1.4047319e+00  -7.3130140e-01   4.9624363e-01
   4.9624363e-01  -3.3835932e-01  -1.4684075e+00   2.3714877e-01  -6.2021421e-01   1.4047319e+00   5.5731643e-02
   5.5731643e-02   4.9624363e-01  -3.3835932e-01  -1.5868470e+00   2.3714877e-01  -6.2021421e-01  -1.0520317e+00
  -1.0520317e+00   5.5731643e-02   4.9624363e-01  -4.0148481e-01  -1.5868470e+00   2.3714877e-01  -2.0900957e+00
  -2.0900957e+00  -1.0520317e+00   5.5731643e-02  -7.7069227e-01  -4.0148481e-01  -1.5868470e+00  -2.0269416e+00
  -2.0269416e+00  -2.0900957e+00  -1.0520317e+00  -2.6268051e-01  -7.7069227e-01  -4.0148481e-01  -1.7690885e+00
  -1.7690885e+00  -2.0269416e+00  -2.0900957e+00   9.7648954e-01  -2.6268051e-01  -7.7069227e-01  -3.2140510e-01
  -3.2140510e-01  -1.7690885e+00  -2.0269416e+00   9.7781504e-01   9.7648954e-01  -2.6268051e-01   1.4251818e+00
   1.4251818e+00  -3.2140510e-01  -1.7690885e+00   1.1700211e+00   9.7781504e-01   9.7648954e-01   2.4767643e+00
   2.4767643e+00   1.4251818e+00  -3.2140510e-01   1.5931086e-01   1.1700211e+00   9.7781504e-01   2.3120751e+00
   2.3120751e+00   2.4767643e+00   1.4251818e+00   4.9952085e-01   1.5931086e-01   1.1700211e+00   1.6409657e+00
   1.6409657e+00   2.3120751e+00   2.4767643e+00  -1.0553751e+00   4.9952085e-01   1.5931086e-01   3.2798567e-01
   3.2798567e-01   1.6409657e+00   2.3120751e+00  -4.5074320e-01  -1.0553751e+00   4.9952085e-01  -1.0631132e+00
  -1.0631132e+00   3.2798567e-01   1.6409657e+00   1.2703782e+00  -4.5074320e-01  -1.0553751e+00  -2.9291321e-02
  -2.9291321e-02  -1.0631132e+00   3.2798567e-01   8.9869360e-01   1.2703782e+00  -4.5074320e-01   1.6968803e+00
   1.6968803e+00  -2.9291321e-02  -1.0631132e+00   4.3870510e-01   8.9869360e-01   1.2703782e+00   2.0035519e+00
   2.0035519e+00   1.6968803e+00  -2.9291321e-02  -1.2473443e+00   4.3870510e-01   8.9869360e-01   4.0428878e-01
   4.0428878e-01   2.0035519e+00   1.6968803e+00   3.2466692e-01  -1.2473443e+00   4.3870510e-01  -6.1073726e-01
  -6.1073726e-01   4.0428878e-01   2.0035519e+00   3.9007041e-01   3.2466692e-01  -1.2473443e+00   1.3315284e-01
   1.3315284e-01  -6.1073726e-01   4.0428878e-01  -4.0513832e-01   3.9007041e-01   3.2466692e-01   1.2306172e-01
   1.2306172e-01   1.3315284e-01  -6.1073726e-01   2.9231488e-01  -4.0513832e-01   3.9007041e-01  -1.6199386e-02
  -1.6199386e-02   1.2306172e-01   1.3315284e-01   2.5659102e+00   2.9231488e-01  -4.0513832e-01   2.1340054e+00
   2.1340054e+00  -1.6199386e-02   1.2306172e-01  -4.5781564e-01   2.5659102e+00   2.9231488e-01   2.8025209e+00
   2.8025209e+00   2.1340054e+00  -1.6199386e-02  -1.6108270e+00  -4.5781564e-01   2.5659102e+00  -8.2789086e-02
  -8.2789086e-02   2.8025209e+00   2.1340054e+00  -2.6695238e+00  -1.6108270e+00  -4.5781564e-01  -3.5184504e+00
  -3.5184504e+00  -8.2789086e-02   2.8025209e+00  -7.5969665e-01  -2.6695238e+00  -1.6108270e+00  -4.6046333e+00
  -4.6046333e+00  -3.5184504e+00  -8.2789086e-02  -6.7472086e-01  -7.5969665e-01  -2.6695238e+00  -3.4746108e+00
  -3.4746108e+00  -4.6046333e+00  -3.5184504e+00  -1.1716872e+00  -6.7472086e-01  -7.5969665e-01  -3.0167994e+00
  -3.0167994e+00  -3.4746108e+00  -4.6046333e+00   2.0329300e+00  -1.1716872e+00  -6.7472086e-01  -7.9851532e-01
  -7.9851532e-01  -3.0167994e+00  -3.4746108e+00   9.6848105e-01   2.0329300e+00  -1.1716872e+00   2.0153490e+00
   2.0153490e+00  -7.9851532e-01  -3.0167994e+00   6.7029200e-01   9.6848105e-01   2.0329300e+00   2.4897603e+00
   2.4897603e+00   2.0153490e+00  -7.9851532e-01   4.2014604e-01   6.7029200e-01   9.6848105e-01   2.0901141e+00
   2.0901141e+00   2.4897603e+00   2.0153490e+00  -2.8727513e+00   4.2014604e-01   6.7029200e-01  -8.5637285e-01
  -8.5637285e-01   2.0901141e+00   2.4897603e+00   1.6858741e+00  -2.8727513e+00   4.2014604e-01  -1.5212241e+00
  -1.5212241e+00  -8.5637285e-01   2.0901141e+00   2.7924554e-02   1.6858741e+00  -2.8727513e+00   4.2654831e-01
   4.2654831e-01  -1.5212241e+00  -8.5637285e-01  -9.0203058e-01   2.7924554e-02   1.6858741e+00  -2.5108801e-01
  -2.5108801e-01   4.2654831e-01  -1.5212241e+00  -2.0532575e+00  -9.0203058e-01   2.7924554e-02  -2.4171495e+00
  -2.4171495e+00  -2.5108801e-01   4.2654831e-01   8.9086298e-02  -2.0532575e+00  -9.0203058e-01  -2.8491560e+00
  -2.8491560e+00  -2.4171495e+00  -2.5108801e-01   2.0870991e+00   8.9086298e-02  -2.0532575e+00   1.7651624e-01
   1.7651624e-01  -2.8491560e+00  -2.4171495e+00   3.6511846e-01   2.0870991e+00   8.9086298e-02   2.1763181e+00
   2.1763181e+00   1.7651624e-01  -2.8491560e+00   8.4610553e-01   3.6511846e-01   2.0870991e+00   2.1813947e+00
   2.1813947e+00   2.1763181e+00   1.7651624e-01  -1.8453766e-01   8.4610553e-01   3.6511846e-01   1.5631448e+00
   1.5631448e+00   2.1813947e+00   2.1763181e+00   1.0307144e+00  -1.8453766e-01   8.4610553e-01   1.3788336e+00
   1.3788336e+00   1.5631448e+00   2.1813947e+00  -1.5276227e+00   1.0307144e+00  -1.8453766e-01   2.7261133e-01
   2.7261133e-01   1.3788336e+00   1.5631448e+00   9.6493896e-01  -1.5276227e+00   1.0307144e+00  -3.4344768e-01
  -3.4344768e-01   2.7261133e-01   1.3788336e+00   5.2616250e-01   9.6493896e-01  -1.5276227e+00   8.7007359e-01
   8.7007359e-01  -3.4344768e-01   2.7261133e-01  -1.8445412e-01   5.2616250e-01   9.6493896e-01   8.0539095e-01
   8.0539095e-01   8.7007359e-01  -3.4344768e-01   1.9878283e-01  -1.8445412e-01   5.2616250e-01   4.0923044e-01
   4.0923044e-01   8.0539095e-01   8.7007359e-01   1.5904268e+00   1.9878283e-01  -1.8445412e-01   1.5179407e+00
   1.5179407e+00   4.0923044e-01   8.0539095e-01   3.2191640e-02   1.5904268e+00   1.9878283e-01   2.0555694e+00
   2.0555694e+00   1.5179407e+00   4.0923044e-01   8.8916367e-01   3.2191640e-02   1.5904268e+00   1.7824388e+00
   1.7824388e+00   2.0555694e+00   1.5179407e+00  -1.2991525e+00   8.8916367e-01   3.2191640e-02   5.3064890e-01
   5.3064890e-01   1.7824388e+00   2.0555694e+00   1.1825731e+00  -1.2991525e+00   8.8916367e-01   1.0408477e-01
   1.0408477e-01   5.3064890e-01   1.7824388e+00   1.8174717e+00   1.1825731e+00  -1.2991525e+00   2.2522729e+00
   2.2522729e+00   1.0408477e-01   5.3064890e-01  -5.8430213e-01   1.8174717e+00   1.1825731e+00   2.2269092e+00
   2.2269092e+00   2.2522729e+00   1.0408477e-01  -1.0106738e+00  -5.8430213e-01   1.8174717e+00  -7.9586674e-02
  -7.9586674e-02   2.2269092e+00   2.2522729e+00  -9.6049831e-01  -1.0106738e+00  -5.8430213e-01  -1.7254912e+00
  -1.7254912e+00  -7.9586674e-02   2.2269092e+00   6.9115958e-01  -9.6049831e-01  -1.0106738e+00  -1.1895631e+00
  -1.1895631e+00  -1.7254912e+00  -7.9586674e-02  -7.5861821e-01   6.9115958e-01  -9.6049831e-01  -6.1289810e-01
  -6.1289810e-01  -1.1895631e+00  -1.7254912e+00  -9.6971733e-02  -7.5861821e-01   6.9115958e-01  -8.8020807e-01
  -8.8020807e-01  -6.1289810e-01  -1.1895631e+00  -1.4069490e+00  -9.6971733e-02  -7.5861821e-01  -1.6124800e+00
  -1.6124800e+00  -8.8020807e-01  -6.1289810e-01   1.0308125e+00  -1.4069490e+00  -9.6971733e-02  -1.1229427e+00
  -1.1229427e+00  -1.6124800e+00  -8.8020807e-01  -7.5987440e-01   1.0308125e+00  -1.4069490e+00  -3.4527557e-01
  -3.4527557e-01  -1.1229427e+00  -1.6124800e+00   8.7412723e-01  -7.5987440e-01   1.0308125e+00   1.0735131e-02
   1.0735131e-02  -3.4527557e-01  -1.1229427e+00   7.6112700e-01   8.7412723e-01  -7.5987440e-01   1.2436239e+00
   1.2436239e+00   1.0735131e-02  -3.4527557e-01  -1.6592345e-01   7.6112700e-01   8.7412723e-01   1.1737277e+00
   1.1737277e+00   1.2436239e+00   1.0735131e-02   3.0090744e-01  -1.6592345e-01   7.6112700e-01   6.8623400e-01
   6.8623400e-01   1.1737277e+00   1.2436239e+00  -3.2246733e-01   3.0090744e-01  -1.6592345e-01   2.7368483e-01
   2.7368483e-01   6.8623400e-01   1.1737277e+00  -3.6841128e-01  -3.2246733e-01   3.0090744e-01  -4.1076287e-01
  -4.1076287e-01   2.7368483e-01   6.8623400e-01   1.1478953e+00  -3.6841128e-01  -3.2246733e-01   3.3074488e-01
   3.3074488e-01  -4.1076287e-01   2.7368483e-01   4.1430260e-02   1.1478953e+00  -3.6841128e-01   1.1071987e+00
   1.1071987e+00   3.3074488e-01  -4.1076287e-01  -1.0980497e+00   4.1430260e-02   1.1478953e+00  -1.7060758e-01
  -1.7060758e-01   1.1071987e+00   3.3074488e-01   1.5667237e+00  -1.0980497e+00   4.1430260e-02   1.7495824e-01
   1.7495824e-01  -1.7060758e-01   1.1071987e+00  -1.0484234e+00   1.5667237e+00  -1.0980497e+00   4.7127796e-01
   4.7127796e-01   1.7495824e-01  -1.7060758e-01   4.2272368e-01  -1.0484234e+00   1.5667237e+00  -1.7306118e-01
  -1.7306118e-01   4.7127796e-01   1.7495824e-01  -8.4441438e-01   4.2272368e-01  -1.0484234e+00  -4.8748629e-01
  -4.8748629e-01  -1.7306118e-01   4.7127796e-01  -3.1162976e-01  -8.4441438e-01   4.2272368e-01  -1.1195923e+00
  -1.1195923e+00  -4.8748629e-01  -1.7306118e-01   3.9781048e-01  -3.1162976e-01  -8.4441438e-01  -5.5116551e-01
  -5.5116551e-01  -1.1195923e+00  -4.8748629e-01   1.0497860e+00   3.9781048e-01  -3.1162976e-01   8.6477692e-01
   8.6477692e-01  -5.5116551e-01  -1.1195923e+00  -3.4079556e-01   1.0497860e+00   3.9781048e-01   1.0739933e+00
   1.0739933e+00   8.6477692e-01  -5.5116551e-01   3.3629700e-01  -3.4079556e-01   1.0497860e+00   5.6235352e-01
   5.6235352e-01   1.0739933e+00   8.6477692e-01  -2.2136078e-01   3.3629700e-01  -3.4079556e-01   3.0869578e-01
   3.0869578e-01   5.6235352e-01   1.0739933e+00   1.6649494e-02  -2.2136078e-01   3.3629700e-01  -1.2186310e-02
  -1.2186310e-02   3.0869578e-01   5.6235352e-01  -1.1923612e+00   1.6649494e-02  -2.2136078e-01  -9.2752410e-01
  -9.2752410e-01  -1.2186310e-02   3.0869578e-01  -1.3164630e-01  -1.1923612e+00   1.6649494e-02  -1.5196529e+00
  -1.5196529e+00  -9.2752410e-01  -1.2186310e-02   1.4875243e+00  -1.3164630e-01  -1.1923612e+00   2.1073194e-01
   2.1073194e-01  -1.5196529e+00  -9.2752410e-01  -8.3682123e-01   1.4875243e+00  -1.3164630e-01   7.2324951e-01
   7.2324951e-01   2.1073194e-01  -1.5196529e+00  -1.3009819e+00  -8.3682123e-01   1.4875243e+00  -1.1874391e+00
  -1.1874391e+00   7.2324951e-01   2.1073194e-01   1.5741319e+00  -1.3009819e+00  -8.3682123e-01  -5.4118330e-01
  -5.4118330e-01  -1.1874391e+00   7.2324951e-01   1.1660400e+00   1.5741319e+00  -1.3009819e+00   1.8262486e+00
   1.8262486e+00  -5.4118330e-01  -1.1874391e+00   7.8642969e-01   1.1660400e+00   1.5741319e+00   2.5918720e+00
   2.5918720e+00   1.8262486e+00  -5.4118330e-01  -1.4616388e+00   7.8642969e-01   1.1660400e+00   8.3155618e-01
   8.3155618e-01   2.5918720e+00   1.8262486e+00   1.5544659e+00  -1.4616388e+00   7.8642969e-01   3.6336567e-01
   3.6336567e-01   8.3155618e-01   2.5918720e+00  -5.9753538e-01   1.5544659e+00  -1.4616388e+00   8.2279986e-01
   8.2279986e-01   3.6336567e-01   8.3155618e-01  -1.2105679e+00  -5.9753538e-01   1.5544659e+00  -8.8441693e-01
  -8.8441693e-01   8.2279986e-01   3.6336567e-01  -7.0266880e-01  -1.2105679e+00  -5.9753538e-01  -2.0278379e+00
  -2.0278379e+00  -8.8441693e-01   8.2279986e-01   3.5642939e-01  -7.0266880e-01  -1.2105679e+00  -1.3646100e+00
  -1.3646100e+00  -2.0278379e+00  -8.8441693e-01   6.5263567e-01   3.5642939e-01  -7.0266880e-01   1.3466636e-01
   1.3466636e-01  -1.3646100e+00  -2.0278379e+00   2.1567116e-01   6.5263567e-01   3.5642939e-01   8.4602512e-01
   8.4602512e-01   1.3466636e-01  -1.3646100e+00  -2.6389619e-01   2.1567116e-01   6.5263567e-01   4.4348838e-01
   4.4348838e-01   8.4602512e-01   1.3466636e-01   1.8024402e+00  -2.6389619e-01   2.1567116e-01   1.3548956e+00
   1.3548956e+00   4.4348838e-01   8.4602512e-01  -6.4298417e-01   1.8024402e+00  -2.6389619e-01   1.5956023e+00
   1.5956023e+00   1.3548956e+00   4.4348838e-01   1.0955505e-01  -6.4298417e-01   1.8024402e+00   4.4275275e-01
   4.4275275e-01   1.5956023e+00   1.3548956e+00  -7.1903770e-01   1.0955505e-01  -6.4298417e-01  -3.5663023e-01
  -3.5663023e-01   4.4275275e-01   1.5956023e+00   4.2062757e-01  -7.1903770e-01   1.0955505e-01  -4.5184383e-01
